name,area,created_at,current_price,change_rate,road_address,latitude,longitude,variants,price_2024,image,price_2022,price_2023,price_2025
대치아이파크,149.78,2024-01-01 00:00:00,465000.0,,선릉로 222,37.4958669797852,127.054749094366,"[{'전용면적(㎡)': 149.78, '거래금액(만원)': 465000.0}, {'전용면적(㎡)': 119.58, '거래금액(만원)': 407300.0}, {'전용면적(㎡)': 114.97, '거래금액(만원)': 390000.0}, {'전용면적(㎡)': 84.98, '거래금액(만원)': 326000.0}, {'전용면적(㎡)': 59.96, '거래금액(만원)': 265000.0}]",465000.0,,,,
"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,2024-01-01 00:00:00,330000.0,,영동대로 230,37.5009601493207,127.068471209933,"[{'전용면적(㎡)': 115.59, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 84.69, '거래금액(만원)': 279000.0}]",330000.0,,,,
대치타워,85.81,2023-01-01 00:00:00,105000.0,,삼성로71길 11-8,37.5017134010871,127.058016411951,"[{'전용면적(㎡)': 85.81, '거래금액(만원)': 105000.0}, {'전용면적(㎡)': 81.24, '거래금액(만원)': 100000.0}]",,,,105000.0,
대치푸르지오발라드,59.9957,2024-01-01 00:00:00,171666.0,,개포로 407,37.4872574804061,127.060680250155,"[{'전용면적(㎡)': 59.9957, '거래금액(만원)': 171666.0}, {'전용면적(㎡)': 55.4924, '거래금액(만원)': 143922.0}, {'전용면적(㎡)': 52.0103, '거래금액(만원)': 143100.0}, {'전용면적(㎡)': 41.3882, '거래금액(만원)': 110262.0}, {'전용면적(㎡)': 35.1099, '거래금액(만원)': 94146.0}]",171666.0,,,,
대치푸르지오써밋,102.3261,2024-01-01 00:00:00,370000.0,64.44,삼성로72길 12,37.5022048675635,127.060593049193,"[{'전용면적(㎡)': 102.3261, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 59.9845, '거래금액(만원)': 225000.0}, {'전용면적(㎡)': 51.7377, '거래금액(만원)': 175000.0}]",370000.0,,,225000.0,
대치현대,101.6,2024-01-01 00:00:00,284000.0,2.53,삼성로64길 5,37.5004474963781,127.060513822972,"[{'전용면적(㎡)': 101.6, '거래금액(만원)': 284000.0}, {'전용면적(㎡)': 114.59, '거래금액(만원)': 277000.0}, {'전용면적(㎡)': 85.0, '거래금액(만원)': 254500.0}, {'전용면적(㎡)': 59.82, '거래금액(만원)': 185000.0}]",284000.0,,,277000.0,
대치효성,84.91,2023-01-01 00:00:00,185000.0,,삼성로64길 12,37.4999104264275,127.06117530222,"[{'전용면적(㎡)': 84.91, '거래금액(만원)': 185000.0}]",,,,185000.0,
더갤러리파크,163.91,2023-01-01 00:00:00,530000.0,,영동대로141길 14,37.5234029603445,127.053525514351,"[{'전용면적(㎡)': 163.91, '거래금액(만원)': 530000.0}, {'전용면적(㎡)': 180.58, '거래금액(만원)': 500000.0}]",,,,500000.0,
더원센트럴,27.14,2024-01-01 00:00:00,51000.0,3.03,학동로53길 3-8,37.5171934833046,127.039685802525,"[{'전용면적(㎡)': 27.14, '거래금액(만원)': 51000.0}]",51000.0,,49500.0,,
도곡1차아이파크,130.259,2022-01-01 00:00:00,303000.0,-7.59,도곡로28길 8,37.4920702704886,127.042114305173,"[{'전용면적(㎡)': 130.259, '거래금액(만원)': 303000.0}, {'전용면적(㎡)': 134.789, '거래금액(만원)': 280000.0}, {'전용면적(㎡)': 84.122, '거래금액(만원)': 225000.0}]",280000.0,,303000.0,,
도곡2차I'PARK,198.13,2024-01-01 00:00:00,320000.0,,도곡로14길 28,37.4893305549,127.037072062234,"[{'전용면적(㎡)': 198.13, '거래금액(만원)': 320000.0}, {'전용면적(㎡)': 173.48, '거래금액(만원)': 309000.0}, {'전용면적(㎡)': 148.73, '거래금액(만원)': 248000.0}]",320000.0,,,,
도곡3차아이파크,181.381,2023-01-01 00:00:00,310000.0,-9.03,도곡로14길 21,37.4900489827505,127.037753691816,"[{'전용면적(㎡)': 181.381, '거래금액(만원)': 310000.0}, {'전용면적(㎡)': 187.215, '거래금액(만원)': 310000.0}, {'전용면적(㎡)': 155.97, '거래금액(만원)': 282000.0}]",282000.0,,310000.0,310000.0,
도곡그린빌,48.48,2023-01-01 00:00:00,52000.0,,강남대로44길 24,37.4861495835495,127.035782411318,"[{'전용면적(㎡)': 48.48, '거래금액(만원)': 52000.0}]",,,,52000.0,
도곡렉슬,176.9924,2022-01-01 00:00:00,580000.0,-36.21,선릉로 221,37.4942068396456,127.049734781209,"[{'전용면적(㎡)': 176.9924, '거래금액(만원)': 580000.0}, {'전용면적(㎡)': 134.9023, '거래금액(만원)': 494000.0}, {'전용면적(㎡)': 114.9931, '거래금액(만원)': 395000.0}, {'전용면적(㎡)': 120.8233, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 84.9984, '거래금액(만원)': 344500.0}, {'전용면적(㎡)': 59.9818, '거래금액(만원)': 249000.0}]",370000.0,,580000.0,184500.0,
도곡스타빌,53.81,2022-01-01 00:00:00,86000.0,,남부순환로370길 20,37.4841206990229,127.04255837416,"[{'전용면적(㎡)': 53.81, '거래금액(만원)': 86000.0}]",,,86000.0,,
도곡스타클래스,111.38,2024-01-01 00:00:00,169000.0,,남부순환로 2615,37.4851852937745,127.035883711966,"[{'전용면적(㎡)': 111.38, '거래금액(만원)': 169000.0}]",169000.0,,,,
도곡쌍용예가,207.52,2022-01-01 00:00:00,260000.0,-13.46,남부순환로363길 30,37.48761945292,127.038197177163,"[{'전용면적(㎡)': 207.52, '거래금액(만원)': 260000.0}, {'전용면적(㎡)': 112.13, '거래금액(만원)': 246000.0}, {'전용면적(㎡)': 107.53, '거래금액(만원)': 239000.0}, {'전용면적(㎡)': 66.0, '거래금액(만원)': 190000.0}]",225000.0,,260000.0,,
도곡우성아파트,84.83,2022-01-01 00:00:00,225000.0,-20.0,남부순환로363길 49,37.4879756789698,127.037169086447,"[{'전용면적(㎡)': 84.83, '거래금액(만원)': 225000.0}, {'전용면적(㎡)': 76.38, '거래금액(만원)': 180000.0}]",180000.0,,225000.0,,
도곡지웰카운티101동,107.11,2022-01-01 00:00:00,190000.0,,남부순환로373길 3,37.4863489712717,127.043578390141,"[{'전용면적(㎡)': 107.11, '거래금액(만원)': 190000.0}]",,,190000.0,,
도곡푸르지오,168.33,2024-01-01 00:00:00,190000.0,,강남대로54길 6,37.4879274005033,127.033182729824,"[{'전용면적(㎡)': 168.33, '거래금액(만원)': 190000.0}]",190000.0,,,,
도곡푸르지오102동,147.21,2023-01-01 00:00:00,190000.0,,강남대로 272,37.487775030513,127.032894670119,"[{'전용면적(㎡)': 147.21, '거래금액(만원)': 190000.0}]",,,,190000.0,
도곡현대힐스테이트101동,171.58,2024-01-01 00:00:00,250000.0,,남부순환로379길 15,37.487712005537,127.045983751621,"[{'전용면적(㎡)': 171.58, '거래금액(만원)': 250000.0}]",250000.0,,,,
도곡현대힐스테이트102동,164.74,2024-01-01 00:00:00,264000.0,,남부순환로377길 18,37.4874801373222,127.045619182514,"[{'전용면적(㎡)': 164.74, '거래금액(만원)': 264000.0}]",264000.0,,,,
도곡현대힐스테이트105동,164.9,2022-01-01 00:00:00,225000.0,,남부순환로377길 22,37.487692416916,127.045379714033,"[{'전용면적(㎡)': 164.9, '거래금액(만원)': 225000.0}]",,,225000.0,,
동부센트레빌,161.47,2024-01-01 00:00:00,575000.0,190.4,선릉로 423,37.5025030682175,127.04944160406,"[{'전용면적(㎡)': 161.47, '거래금액(만원)': 575000.0}, {'전용면적(㎡)': 145.83, '거래금액(만원)': 520000.0}, {'전용면적(㎡)': 121.74, '거래금액(만원)': 453000.0}, {'전용면적(㎡)': 114.498, '거래금액(만원)': 215000.0}, {'전용면적(㎡)': 84.97, '거래금액(만원)': 210000.0}, {'전용면적(㎡)': 59.97, '거래금액(만원)': 193000.0}]",575000.0,,198000.0,,
동양파라곤,224.3836,2023-01-01 00:00:00,680000.0,19.35,언주로130길 30,37.5150856927028,127.038268406315,"[{'전용면적(㎡)': 224.3836, '거래금액(만원)': 680000.0}, {'전용면적(㎡)': 171.1005, '거래금액(만원)': 595000.0}, {'전용면적(㎡)': 180.07, '거래금액(만원)': 480000.0}, {'전용면적(㎡)': 157.41, '거래금액(만원)': 380000.0}, {'전용면적(㎡)': 160.33, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 144.74, '거래금액(만원)': 310000.0}]",370000.0,,310000.0,680000.0,
동원스위트뷰역삼,84.83,2024-01-01 00:00:00,120000.0,,역삼로19길 25,37.4969514046371,127.0372270238,"[{'전용면적(㎡)': 84.83, '거래금액(만원)': 120000.0}]",120000.0,,,,
동익,84.46,2024-01-01 00:00:00,167000.0,,광평로39길 3,37.4857662768639,127.097263256365,"[{'전용면적(㎡)': 84.46, '거래금액(만원)': 167000.0}, {'전용면적(㎡)': 60.01, '거래금액(만원)': 135000.0}]",167000.0,,,,
동일파크스위트,174.15,2022-01-01 00:00:00,405000.0,,영동대로112길 67,37.516216740536,127.065830359604,"[{'전용면적(㎡)': 174.15, '거래금액(만원)': 405000.0}]",,,405000.0,,
동현아파트1~6,150.04,2024-01-01 00:00:00,310000.0,13.55,언주로146길 18,37.5202259846506,127.037495479745,"[{'전용면적(㎡)': 150.04, '거래금액(만원)': 310000.0}, {'전용면적(㎡)': 119.67, '거래금액(만원)': 290000.0}, {'전용면적(㎡)': 84.92, '거래금액(만원)': 227500.0}]",310000.0,,273000.0,,
두산위브1단지,110.778,2022-01-01 00:00:00,219000.0,-24.66,학동로46길 38,37.5133151646136,127.038439089707,"[{'전용면적(㎡)': 110.778, '거래금액(만원)': 219000.0}, {'전용면적(㎡)': 84.914, '거래금액(만원)': 165000.0}]",165000.0,,219000.0,,
두산위브2단지,106.829,2022-01-01 00:00:00,206000.0,,언주로122길 25,37.5128106920375,127.038440301401,"[{'전용면적(㎡)': 106.829, '거래금액(만원)': 206000.0}]",,,206000.0,,
두영,82.6,2023-01-01 00:00:00,90000.0,,논현로124길 8,37.5121802685461,127.032400576908,"[{'전용면적(㎡)': 82.6, '거래금액(만원)': 90000.0}]",,,,90000.0,
디에이치아너힐즈,131.3226,2024-01-01 00:00:00,595000.0,80.33,삼성로 11,37.4844402093504,127.067960222798,"[{'전용면적(㎡)': 131.3226, '거래금액(만원)': 595000.0}, {'전용면적(㎡)': 136.9968, '거래금액(만원)': 560000.0}, {'전용면적(㎡)': 148.2668, '거래금액(만원)': 550000.0}, {'전용면적(㎡)': 106.9877, '거래금액(만원)': 445000.0}, {'전용면적(㎡)': 94.8407, '거래금액(만원)': 402500.0}, {'전용면적(㎡)': 84.3558, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 76.1709, '거래금액(만원)': 305000.0}, {'전용면적(㎡)': 59.8732, '거래금액(만원)': 252000.0}, {'전용면적(㎡)': 49.4013, '거래금액(만원)': 174500.0}]",550000.0,,305000.0,420000.0,
디에이치자이개포,132.92,2024-01-01 00:00:00,455000.0,203.33,영동대로 22,37.4910941147932,127.074163955752,"[{'전용면적(㎡)': 132.92, '거래금액(만원)': 455000.0}, {'전용면적(㎡)': 118.68, '거래금액(만원)': 415000.0}, {'전용면적(㎡)': 103.86, '거래금액(만원)': 399500.0}, {'전용면적(㎡)': 84.73, '거래금액(만원)': 333000.0}, {'전용면적(㎡)': 76.48, '거래금액(만원)': 298000.0}, {'전용면적(㎡)': 63.76, '거래금액(만원)': 260000.0}]",455000.0,,150000.0,265000.0,
디에이치포레센트,121.95,2023-01-01 00:00:00,284000.0,-10.21,개포로110길 38,37.4903572045718,127.078179879308,"[{'전용면적(㎡)': 121.95, '거래금액(만원)': 284000.0}, {'전용면적(㎡)': 84.94, '거래금액(만원)': 255000.0}, {'전용면적(㎡)': 59.92, '거래금액(만원)': 194000.0}]",255000.0,,,284000.0,
라테라스청담,18.55,2022-01-01 00:00:00,34000.0,,학동로81길 9,37.5197305429704,127.050502829756,"[{'전용면적(㎡)': 18.55, '거래금액(만원)': 34000.0}]",,,34000.0,,
래미안 개포 루체하임,121.71,2024-01-01 00:00:00,365000.0,30.36,개포로110길 50,37.4895410084374,127.079624225204,"[{'전용면적(㎡)': 121.71, '거래금액(만원)': 365000.0}, {'전용면적(㎡)': 101.97, '거래금액(만원)': 301500.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 284500.0}, {'전용면적(㎡)': 71.68, '거래금액(만원)': 255000.0}, {'전용면적(㎡)': 59.98, '거래금액(만원)': 245000.0}]",365000.0,,280000.0,,
래미안강남힐즈,101.94,2022-01-01 00:00:00,225000.0,-5.33,자곡로 101,37.4726550843713,127.09580546288,"[{'전용면적(㎡)': 101.94, '거래금액(만원)': 225000.0}, {'전용면적(㎡)': 91.96, '거래금액(만원)': 201000.0}]",213000.0,,225000.0,185000.0,
래미안그레이튼,142.06,2024-01-01 00:00:00,346000.0,56.56,도곡로43길 20,37.4968552857788,127.048587369117,"[{'전용면적(㎡)': 142.06, '거래금액(만원)': 346000.0}, {'전용면적(㎡)': 84.97, '거래금액(만원)': 275000.0}, {'전용면적(㎡)': 59.97, '거래금액(만원)': 232000.0}, {'전용면적(㎡)': 70.98, '거래금액(만원)': 221000.0}]",346000.0,,,221000.0,
래미안그레이튼(진달래2차),121.54,2024-01-01 00:00:00,340000.0,18.47,도곡로43길 21,37.4957277729688,127.047011616273,"[{'전용면적(㎡)': 121.54, '거래금액(만원)': 340000.0}, {'전용면적(㎡)': 105.89, '거래금액(만원)': 287000.0}, {'전용면적(㎡)': 84.87, '거래금액(만원)': 275000.0}, {'전용면적(㎡)': 59.91, '거래금액(만원)': 213000.0}]",340000.0,,287000.0,,
래미안대치팰리스,151.31,2022-01-01 00:00:00,530000.0,-1.13,삼성로51길 35,37.4949042259959,127.060178698551,"[{'전용면적(㎡)': 151.31, '거래금액(만원)': 530000.0}, {'전용면적(㎡)': 114.15, '거래금액(만원)': 525000.0}, {'전용면적(㎡)': 94.49, '거래금액(만원)': 438000.0}, {'전용면적(㎡)': 84.97, '거래금액(만원)': 393000.0}, {'전용면적(㎡)': 91.89, '거래금액(만원)': 330000.0}]",524000.0,,530000.0,360000.0,
래미안대치하이스턴,110.39,2024-01-01 00:00:00,305000.0,,도곡로93길 12,37.5015123626981,127.065474666225,"[{'전용면적(㎡)': 110.39, '거래금액(만원)': 305000.0}]",305000.0,,,,
래미안도곡카운티,106.78,2022-01-01 00:00:00,370000.0,-5.68,도곡로 320,37.4956390045387,127.052002706504,"[{'전용면적(㎡)': 106.78, '거래금액(만원)': 370000.0}, {'전용면적(㎡)': 93.07, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 84.67, '거래금액(만원)': 297000.0}, {'전용면적(㎡)': 71.85, '거래금액(만원)': 275000.0}, {'전용면적(㎡)': 59.98, '거래금액(만원)': 225000.0}]",349000.0,,370000.0,,
래미안라클래시,115.93,2022-01-01 00:00:00,501750.0,-16.29,삼성로 651,37.5183513056476,127.050036535644,"[{'전용면적(㎡)': 115.93, '거래금액(만원)': 501750.0}, {'전용면적(㎡)': 101.98, '거래금액(만원)': 420000.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 339983.0}, {'전용면적(㎡)': 71.9, '거래금액(만원)': 311500.0}, {'전용면적(㎡)': 59.99, '거래금액(만원)': 249000.0}]",420000.0,,501750.0,249000.0,
래미안블레스티지,126.928,2023-01-01 00:00:00,448000.0,-1.07,선릉로 8,37.480057578933,127.064153382762,"[{'전용면적(㎡)': 126.928, '거래금액(만원)': 448000.0}, {'전용면적(㎡)': 99.991, '거래금액(만원)': 373000.0}, {'전용면적(㎡)': 113.808, '거래금액(만원)': 369000.0}, {'전용면적(㎡)': 84.94, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 59.837, '거래금액(만원)': 240000.0}, {'전용면적(㎡)': 49.909, '거래금액(만원)': 189000.0}]",369000.0,,373000.0,448000.0,
래미안삼성1차(103-22),114.12,2022-01-01 00:00:00,330000.0,-35.76,영동대로114길 56,37.5166283511236,127.064134113929,"[{'전용면적(㎡)': 114.12, '거래금액(만원)': 330000.0}, {'전용면적(㎡)': 84.96, '거래금액(만원)': 212000.0}]",212000.0,,330000.0,258000.0,
래미안삼성1차(105-0),84.95,2024-01-01 00:00:00,225000.0,,영동대로114길 56,37.5166283511236,127.064134113929,"[{'전용면적(㎡)': 84.95, '거래금액(만원)': 225000.0}]",225000.0,,,,
래미안삼성1차(201동),84.9,2024-01-01 00:00:00,227000.0,,영동대로114길 56,37.5166283511236,127.064134113929,"[{'전용면적(㎡)': 84.9, '거래금액(만원)': 227000.0}]",227000.0,,,,
래미안삼성2차,164.72,2024-01-01 00:00:00,390000.0,63.87,선릉로130길 20,37.5156660777991,127.043343754852,"[{'전용면적(㎡)': 164.72, '거래금액(만원)': 390000.0}, {'전용면적(㎡)': 134.81, '거래금액(만원)': 368000.0}, {'전용면적(㎡)': 105.5, '거래금액(만원)': 269000.0}, {'전용면적(㎡)': 84.92, '거래금액(만원)': 246500.0}, {'전용면적(㎡)': 101.38, '거래금액(만원)': 238000.0}]",390000.0,,,238000.0,
래미안신사,84.89,2024-01-01 00:00:00,230000.0,,압구정로2길 20,37.5201049771688,127.019620204079,"[{'전용면적(㎡)': 84.89, '거래금액(만원)': 230000.0}]",230000.0,,,,
래미안청담로이뷰,110.2,2023-01-01 00:00:00,380000.0,,영동대로142길 16,37.5247603297912,127.056409185627,"[{'전용면적(㎡)': 110.2, '거래금액(만원)': 380000.0}]",,,,380000.0,
래미안펜타빌,157.37,2022-01-01 00:00:00,360000.0,-4.72,역삼로 309,37.500299161164,127.046905010952,"[{'전용면적(㎡)': 157.37, '거래금액(만원)': 360000.0}, {'전용면적(㎡)': 136.28, '거래금액(만원)': 352000.0}]",343000.0,,360000.0,314000.0,
래미안포레,101.51,2024-01-01 00:00:00,180000.0,,밤고개로21길 25,37.4750475248595,127.107644379249,"[{'전용면적(㎡)': 101.51, '거래금액(만원)': 180000.0}, {'전용면적(㎡)': 84.99, '거래금액(만원)': 165000.0}]",180000.0,,,,
럭키(462),79.89,2023-01-01 00:00:00,215000.0,,남부순환로 2740,37.4863010539522,127.04614559303,"[{'전용면적(㎡)': 79.89, '거래금액(만원)': 215000.0}]",,,,215000.0,
럭키(963),124.1,2022-01-01 00:00:00,270000.0,,논현로 213,37.4915488149067,127.040954182934,"[{'전용면적(㎡)': 124.1, '거래금액(만원)': 270000.0}, {'전용면적(㎡)': 84.97, '거래금액(만원)': 235500.0}]",,,260000.0,,
레미안삼성1차(101동),84.98,2024-01-01 00:00:00,225000.0,11.94,영동대로114길 56,37.5166283511236,127.064134113929,"[{'전용면적(㎡)': 84.98, '거래금액(만원)': 225000.0}]",225000.0,,,201000.0,
로데오현대,90.94,2024-01-01 00:00:00,162500.0,14.44,압구정로50길 28,37.5266478506594,127.037303318538,"[{'전용면적(㎡)': 90.94, '거래금액(만원)': 162500.0}, {'전용면적(㎡)': 84.96, '거래금액(만원)': 142000.0}, {'전용면적(㎡)': 55.08, '거래금액(만원)': 119000.0}]",162500.0,,142000.0,,
로덴하우스웨스트빌리지,244.66,2024-01-01 00:00:00,550000.0,,남부순환로378길 11,37.4855169296283,127.046546049074,"[{'전용면적(㎡)': 244.66, '거래금액(만원)': 550000.0}]",550000.0,,,,
로덴하우스이스트빌리지,243.36,2024-01-01 00:00:00,550000.0,,남부순환로378길 9,37.4856717671836,127.046889645752,"[{'전용면적(㎡)': 243.36, '거래금액(만원)': 550000.0}]",550000.0,,,,
로체샤르캐슬,106.59,2022-01-01 00:00:00,139000.0,,언주로136길 16,37.5171819597974,127.036877024482,"[{'전용면적(㎡)': 106.59, '거래금액(만원)': 139000.0}]",,,139000.0,,
롯데캐슬,135.73,2022-01-01 00:00:00,294000.0,-26.87,삼성로85길 11,37.5045993053356,127.056186481052,"[{'전용면적(㎡)': 135.73, '거래금액(만원)': 294000.0}, {'전용면적(㎡)': 105.18, '거래금액(만원)': 260000.0}, {'전용면적(㎡)': 84.75, '거래금액(만원)': 215000.0}]",215000.0,,294000.0,,
